sep=; 
Time;Heater L;Heater R;TS-1;TS-2;TS-3;TS-4;T-Set;T-Actual;PWR-Heat;PWR-Fan;T-ColdJ;Mode
04:41,00;202,9;210,6;131,4;127,4;0,0;0,0;129;131,4;  4; 60;26,4;REFLOW
04:42,25;203,4;212,2;131,2;127,3;0,0;0,0;128;131,2;  2; 60;26,3;REFLOW
04:42,50;203,4;211,1;131,1;127,1;0,0;0,0;128;131,1;  0; 60;26,4;REFLOW
04:42,75;202,3;211,1;130,8;126,9;0,0;0,0;128;130,8;  5; 60;26,3;REFLOW
04:42,00;203,4;211,1;130,5;126,8;0,0;0,0;128;130,5;  9; 60;26,3;REFLOW
04:43,25;203,4;211,1;130,4;126,6;0,0;0,0;127;130,4;  0; 60;26,3;REFLOW
04:43,50;203,4;212,2;130,1;126,4;0,0;0,0;127;130,1;  4; 60;26,3;REFLOW
04:43,75;202,3;211,1;130,0;126,2;0,0;0,0;127;130,0;  2; 60;26,4;REFLOW
04:43,00;203,4;211,1;129,8;126,1;0,0;0,0;127;129,8;  5; 60;26,4;REFLOW
04:44,25;202,3;210,0;129,7;125,9;0,0;0,0;126;129,7;  0; 60;26,4;REFLOW
04:44,50;202,3;210,0;129,5;125,9;0,0;0,0;126;129,5;  1; 60;26,4;REFLOW
04:44,75;202,3;211,1;129,3;125,8;0,0;0,0;126;129,3;  3; 60;26,4;REFLOW
04:44,00;202,3;211,1;129,2;125,7;0,0;0,0;126;129,2;  2; 60;26,4;REFLOW
04:45,25;202,3;211,1;129,0;125,6;0,0;0,0;126;129,0;  0; 60;26,3;REFLOW
04:45,50;201,2;211,1;128,9;125,5;0,0;0,0;126;128,9;  0; 60;26,3;REFLOW
04:45,75;201,2;210,0;128,7;125,4;0,0;0,0;126;128,7;  1; 60;26,4;REFLOW
04:45,00;200,1;210,0;128,5;125,3;0,0;0,0;126;128,5;  3; 60;26,4;REFLOW
04:46,25;200,1;211,1;128,4;125,1;0,0;0,0;125;128,4;  0; 60;26,4;REFLOW
04:46,50;200,1;212,2;128,1;125,1;0,0;0,0;125;128,1;  1; 60;26,4;REFLOW
04:46,75;200,1;212,2;128,0;124,9;0,0;0,0;125;128,0;  0; 60;26,4;REFLOW
04:46,00;201,2;212,2;127,8;124,9;0,0;0,0;125;127,8;  2; 60;26,4;REFLOW
04:47,25;200,1;212,2;127,7;124,8;0,0;0,0;124;127,7;  0; 60;26,4;REFLOW
04:47,50;200,1;212,2;127,5;124,8;0,0;0,0;124;127,5;  0; 60;26,4;REFLOW
04:47,75;200,1;211,1;127,4;124,8;0,0;0,0;124;127,4;  0; 60;26,4;REFLOW
04:47,00;199,0;212,2;127,3;124,7;0,0;0,0;124;127,3;  0; 60;26,4;REFLOW
04:48,25;197,9;212,2;127,1;124,5;0,0;0,0;123;127,1;  0; 60;26,4;REFLOW
04:48,50;197,9;211,1;126,9;124,3;0,0;0,0;123;126,9;  0; 60;26,4;REFLOW
04:48,75;197,9;211,1;126,7;124,1;0,0;0,0;123;126,7;  0; 60;26,3;REFLOW
04:48,00;196,8;210,0;126,5;124,0;0,0;0,0;123;126,5;  0; 60;26,4;REFLOW
04:49,25;195,7;210,0;126,3;123,8;0,0;0,0;122;126,3;  0; 60;26,4;REFLOW
04:49,50;195,2;209,5;126,2;123,6;0,0;0,0;122;126,2;  0; 60;26,4;REFLOW
04:49,75;195,7;211,1;125,9;123,4;0,0;0,0;122;125,9;  0; 60;26,3;REFLOW
04:49,00;194,6;210,0;125,8;123,3;0,0;0,0;122;125,8;  0; 60;26,3;REFLOW
04:50,25;194,6;210,0;125,6;123,2;0,0;0,0;122;125,6;  0; 60;26,3;REFLOW
04:50,50;193,5;210,0;125,3;123,1;0,0;0,0;122;125,3;  0; 60;26,3;REFLOW
04:50,75;193,5;210,0;125,2;122,9;0,0;0,0;122;125,2;  0; 60;26,4;REFLOW
04:50,00;192,4;210,0;124,9;122,8;0,0;0,0;122;124,9;  0; 60;26,3;REFLOW
04:51,25;191,3;208,9;124,8;122,6;0,0;0,0;121;124,8;  0; 60;26,3;REFLOW
04:51,50;191,3;208,9;124,6;122,4;0,0;0,0;121;124,6;  0; 60;26,4;REFLOW
04:51,75;191,3;207,8;124,4;122,3;0,0;0,0;121;124,4;  0; 60;26,3;REFLOW
04:51,00;191,3;207,8;124,3;122,1;0,0;0,0;121;124,3;  0; 60;26,3;REFLOW
04:52,25;190,2;207,8;124,1;121,9;0,0;0,0;120;124,1;  0; 60;26,3;REFLOW
04:52,50;190,2;207,8;124,0;121,8;0,0;0,0;120;124,0;  0; 60;26,4;REFLOW
04:52,75;190,2;206,7;123,8;121,6;0,0;0,0;120;123,8;  0; 60;26,4;REFLOW
04:52,00;190,2;206,7;123,7;121,6;0,0;0,0;120;123,7;  0; 60;26,4;REFLOW
04:53,25;189,1;207,8;123,6;121,5;0,0;0,0;119;123,6;  0; 60;26,4;REFLOW
04:53,50;189,1;206,7;123,4;121,4;0,0;0,0;119;123,4;  0; 60;26,4;REFLOW
04:53,75;189,1;206,7;123,3;121,3;0,0;0,0;119;123,3;  0; 60;26,4;REFLOW
04:53,00;189,1;207,8;123,1;121,1;0,0;0,0;119;123,1;  0; 60;26,4;REFLOW
04:54,25;189,1;206,7;123,0;121,0;0,0;0,0;118;123,0;  0; 60;26,4;REFLOW
04:54,50;188,0;207,8;122,8;120,9;0,0;0,0;118;122,8;  0; 60;26,4;REFLOW
04:54,75;188,0;206,7;122,7;120,8;0,0;0,0;118;122,7;  0; 60;26,4;REFLOW
04:54,00;188,0;206,7;122,6;120,6;0,0;0,0;118;122,6;  0; 60;26,4;REFLOW
04:55,25;188,0;206,7;122,3;120,6;0,0;0,0;118;122,3;  0; 60;26,4;REFLOW
04:55,50;186,9;205,6;122,1;120,5;0,0;0,0;118;122,1;  0; 60;26,5;REFLOW
04:55,75;186,9;205,6;121,9;120,5;0,0;0,0;118;121,9;  0; 60;26,4;REFLOW
04:55,00;185,8;205,6;121,8;120,5;0,0;0,0;118;121,8;  0; 60;26,4;REFLOW
04:56,25;185,8;205,6;121,6;120,5;0,0;0,0;117;121,6;  0; 60;26,4;REFLOW
04:56,50;185,8;205,6;121,4;120,5;0,0;0,0;117;121,4;  0; 60;26,4;REFLOW
04:56,75;184,7;205,6;121,3;120,3;0,0;0,0;117;121,3;  0; 60;26,4;REFLOW
04:56,00;184,7;205,6;121,0;120,2;0,0;0,0;117;121,0;  0; 60;26,3;REFLOW
04:57,25;183,6;204,5;120,8;120,0;0,0;0,0;116;120,8;  0; 60;26,3;REFLOW
04:57,50;183,6;204,5;120,6;119,9;0,0;0,0;116;120,6;  0; 60;26,4;REFLOW
04:57,75;183,6;204,5;120,4;119,7;0,0;0,0;116;120,4;  0; 60;26,3;REFLOW
04:57,00;183,6;204,5;120,2;119,5;0,0;0,0;116;120,2;  0; 60;26,3;REFLOW
04:58,25;183,6;204,5;119,9;119,3;0,0;0,0;115;119,9;  0; 60;26,4;REFLOW
04:58,50;182,5;203,4;119,8;119,1;0,0;0,0;115;119,8;  0; 60;26,4;REFLOW
04:58,75;182,5;202,3;119,5;118,9;0,0;0,0;115;119,5;  0; 60;26,4;REFLOW
04:58,00;181,4;202,3;119,3;118,8;0,0;0,0;115;119,3;  0; 60;26,4;REFLOW
04:59,25;181,4;201,2;119,1;118,6;0,0;0,0;114;119,1;  0; 60;26,4;REFLOW
04:59,50;181,4;201,2;118,9;118,4;0,0;0,0;114;118,9;  0; 60;26,4;REFLOW
04:59,75;181,4;201,2;118,8;118,4;0,0;0,0;114;118,8;  0; 60;26,4;REFLOW
04:59,00;181,4;201,2;118,6;118,4;0,0;0,0;114;118,6;  0; 60;26,4;REFLOW
05:00,25;180,3;201,2;118,5;118,3;0,0;0,0;114;118,5;  0; 60;26,4;REFLOW
05:00,50;180,3;201,2;118,4;118,3;0,0;0,0;114;118,4;  0; 60;26,3;REFLOW
05:00,75;179,2;202,3;118,3;118,3;0,0;0,0;114;118,3;  0; 60;26,4;REFLOW
05:00,00;179,2;201,2;118,0;118,1;0,0;0,0;114;118,1;  0; 60;26,4;REFLOW
05:01,25;179,2;201,2;117,9;117,9;0,0;0,0;113;117,9;  0; 60;26,4;REFLOW
05:01,50;179,2;201,2;117,8;117,8;0,0;0,0;113;117,8;  0; 60;26,4;REFLOW
05:01,75;179,2;201,2;117,6;117,8;0,0;0,0;113;117,8;  0; 60;26,4;REFLOW
05:01,00;178,1;200,1;117,4;117,7;0,0;0,0;113;117,7;  0; 60;26,5;REFLOW
05:02,25;178,1;199,0;117,3;117,6;0,0;0,0;112;117,6;  0; 60;26,6;REFLOW
05:02,50;177,0;199,0;117,1;117,4;0,0;0,0;112;117,4;  0; 60;26,3;REFLOW
05:02,75;177,0;199,0;116,9;117,3;0,0;0,0;112;117,3;  0; 60;26,3;REFLOW
05:02,00;175,9;199,0;116,8;117,1;0,0;0,0;112;117,1;  0; 60;26,4;REFLOW
05:03,25;175,9;199,0;116,7;116,9;0,0;0,0;111;116,9;  0; 60;26,4;REFLOW
05:03,50;175,9;199,0;116,4;116,8;0,0;0,0;111;116,8;  0; 60;26,3;REFLOW
05:03,75;174,8;199,0;116,3;116,6;0,0;0,0;111;116,6;  0; 60;26,4;REFLOW
05:03,00;174,8;199,0;116,0;116,5;0,0;0,0;111;116,5;  0; 60;26,4;REFLOW
05:04,25;174,8;199,0;115,9;116,3;0,0;0,0;110;116,3;  0; 63;26,4;REFLOW
05:04,50;174,8;197,9;115,7;116,2;0,0;0,0;110;116,2;  0; 63;26,4;REFLOW
05:04,75;173,7;197,9;115,6;115,9;0,0;0,0;110;115,9;  0; 60;26,4;REFLOW
05:04,00;173,7;199,0;115,4;115,8;0,0;0,0;110;115,8;  0; 60;26,4;REFLOW
05:05,25;173,7;197,9;115,3;115,4;0,0;0,0;110;115,4;  0; 60;26,4;REFLOW
05:05,50;173,7;197,9;115,1;115,3;0,0;0,0;110;115,3;  0; 63;26,3;REFLOW
05:05,75;173,7;196,8;114,9;115,1;0,0;0,0;110;115,1;  0; 60;26,3;REFLOW
05:05,00;173,7;196,8;114,8;115,0;0,0;0,0;110;115,0;  0; 60;26,4;REFLOW
05:06,25;172,6;196,8;114,6;114,9;0,0;0,0;109;114,9;  0; 72;26,4;REFLOW
05:06,50;172,6;196,8;114,5;114,8;0,0;0,0;109;114,8;  0; 75;26,4;REFLOW
05:06,75;172,6;196,8;114,4;114,8;0,0;0,0;109;114,8;  0; 72;26,4;REFLOW
05:06,00;172,6;196,8;114,3;114,8;0,0;0,0;109;114,8;  0; 75;26,4;REFLOW
05:07,25;171,5;195,7;114,2;114,8;0,0;0,0;108;114,8;  0; 96;26,4;REFLOW
05:07,50;171,5;195,7;114,0;114,8;0,0;0,0;108;114,8;  0; 96;26,4;REFLOW
05:07,75;171,5;194,6;113,9;114,6;0,0;0,0;108;114,6;  0; 84;26,3;REFLOW
05:07,00;171,5;194,6;113,7;114,6;0,0;0,0;108;114,6;  0; 87;26,3;REFLOW
05:08,25;170,4;194,6;113,6;114,6;0,0;0,0;107;114,6;  0;111;26,4;REFLOW
05:08,50;169,3;193,5;113,4;114,6;0,0;0,0;107;114,6;  0;111;26,4;REFLOW
05:08,75;169,3;193,5;113,3;114,6;0,0;0,0;107;114,6;  0;111;26,3;REFLOW
05:08,00;169,3;193,5;113,1;114,6;0,0;0,0;107;114,6;  0;111;26,4;REFLOW
05:09,25;169,3;192,4;112,9;114,4;0,0;0,0;106;114,4;  0;114;26,4;REFLOW
05:09,50;169,3;191,3;112,8;114,3;0,0;0,0;106;114,3;  0;114;26,3;REFLOW
05:09,75;169,3;191,3;112,6;114,1;0,0;0,0;106;114,1;  0;111;26,4;REFLOW
05:09,00;169,3;191,3;112,5;113,9;0,0;0,0;106;113,9;  0;105;26,4;REFLOW
05:10,25;169,3;192,4;112,4;113,8;0,0;0,0;106;113,8;  0;120;26,3;REFLOW
05:10,50;169,3;192,4;112,2;113,6;0,0;0,0;106;113,6;  0;120;26,4;REFLOW
05:10,75;168,2;192,4;112,1;113,4;0,0;0,0;106;113,4;  0;111;26,4;REFLOW
05:10,00;168,2;193,5;111,9;113,3;0,0;0,0;106;113,3;  0;111;26,4;REFLOW
05:11,25;168,2;192,4;111,8;113,1;0,0;0,0;105;113,1;  0;123;26,4;REFLOW
05:11,50;168,2;191,3;111,5;113,0;0,0;0,0;105;113,0;  0;123;26,4;REFLOW
05:11,75;168,2;189,1;111,4;112,7;0,0;0,0;105;112,7;  0;105;26,3;REFLOW
05:11,00;168,2;188,0;111,3;112,5;0,0;0,0;105;112,5;  0;108;26,4;REFLOW
05:12,25;168,2;188,0;111,3;112,3;0,0;0,0;104;112,3;  0;123;26,4;REFLOW
05:12,50;168,2;186,9;111,3;112,2;0,0;0,0;104;112,2;  0;123;26,4;REFLOW
05:12,75;167,1;186,9;111,3;112,0;0,0;0,0;104;112,0;  0;117;26,4;REFLOW
05:12,00;166,0;186,9;111,3;111,9;0,0;0,0;104;111,9;  0;117;26,4;REFLOW
05:13,25;164,9;186,9;111,3;111,6;0,0;0,0;103;111,6;  0;123;26,4;REFLOW
05:13,50;164,9;185,8;111,1;111,5;0,0;0,0;103;111,5;  0;126;26,4;REFLOW
05:13,75;163,8;186,9;111,0;111,2;0,0;0,0;103;111,2;  0;108;26,3;REFLOW
05:13,00;163,8;186,9;110,7;111,0;0,0;0,0;103;111,0;  0;111;26,4;REFLOW
05:14,25;162,7;186,9;110,4;110,8;0,0;0,0;102;110,8;  0;120;26,5;REFLOW
05:14,50;161,6;186,9;109,9;110,6;0,0;0,0;102;110,6;  0;120;26,4;REFLOW
05:14,75;161,6;186,9;109,6;110,4;0,0;0,0;102;110,4;  0;117;26,3;REFLOW
05:14,00;161,6;186,9;109,3;110,3;0,0;0,0;102;110,3;  0;117;26,4;REFLOW
05:15,25;160,5;188,0;109,1;110,2;0,0;0,0;102;110,2;  0;138;26,4;REFLOW
05:15,50;160,5;189,1;108,7;110,1;0,0;0,0;102;110,1;  0;138;26,4;REFLOW
05:15,75;159,4;190,2;108,5;109,9;0,0;0,0;102;109,9;  0;126;26,4;REFLOW
05:15,00;159,4;189,1;108,4;109,8;0,0;0,0;102;109,8;  0;126;26,4;REFLOW
05:16,25;158,3;189,1;108,0;109,7;0,0;0,0;101;109,7;  0;141;26,4;REFLOW
05:16,50;157,2;189,1;107,8;109,6;0,0;0,0;101;109,6;  0;138;26,4;REFLOW
05:16,75;157,2;186,9;107,4;109,4;0,0;0,0;101;109,4;  0;132;26,4;REFLOW
05:16,00;156,1;188,0;107,2;109,3;0,0;0,0;101;109,3;  0;132;26,4;REFLOW
05:17,25;156,1;188,0;106,8;109,1;0,0;0,0;100;109,1;  0;144;26,4;REFLOW
05:17,50;156,1;188,0;106,6;108,9;0,0;0,0;100;108,9;  0;144;26,4;REFLOW
05:17,75;155,0;188,0;106,3;108,9;0,0;0,0;100;108,9;  0;147;26,4;REFLOW
05:17,00;155,0;188,0;105,9;108,9;0,0;0,0;100;108,9;  0;150;26,3;REFLOW
05:18,25;153,9;186,9;105,8;108,9;0,0;0,0; 99;108,9;  0;168;26,4;REFLOW
05:18,50;153,9;184,7;105,5;108,9;0,0;0,0; 99;108,9;  0;168;26,4;REFLOW
05:18,75;152,8;183,6;105,3;108,9;0,0;0,0; 99;108,9;  0;168;26,3;REFLOW
05:18,00;152,8;182,5;105,1;108,9;0,0;0,0; 99;108,9;  0;168;26,4;REFLOW
05:19,25;152,8;180,3;104,8;108,9;0,0;0,0; 98;108,9;  0;189;26,4;REFLOW
05:19,50;151,7;178,1;104,7;108,9;0,0;0,0; 98;108,9;  0;189;26,5;REFLOW
05:19,75;151,7;178,1;104,4;108,6;0,0;0,0; 98;108,6;  0;162;26,4;REFLOW
05:19,00;150,6;175,9;104,1;108,4;0,0;0,0; 98;108,4;  0;165;26,4;REFLOW
05:20,25;150,6;174,8;103,8;108,2;0,0;0,0; 98;108,2;  0;180;26,4;REFLOW
05:20,50;150,6;174,8;103,5;108,1;0,0;0,0; 98;108,1;  0;180;26,4;REFLOW
05:20,75;149,5;172,6;103,1;107,9;0,0;0,0; 98;107,9;  0;174;26,3;REFLOW
05:20,00;149,5;172,6;102,9;107,9;0,0;0,0; 98;107,9;  0;183;26,4;REFLOW
05:21,25;148,4;171,5;102,6;107,9;0,0;0,0; 97;107,9;  0;204;26,4;REFLOW
05:21,50;148,4;170,4;102,4;107,9;0,0;0,0; 97;107,9;  0;204;26,4;REFLOW
05:21,75;147,3;168,2;102,3;107,9;0,0;0,0; 97;107,9;  0;204;26,4;REFLOW
05:21,00;147,3;170,4;102,0;107,9;0,0;0,0; 97;107,9;  0;204;26,4;REFLOW
05:22,25;147,3;169,3;101,8;107,9;0,0;0,0; 96;107,9;  0;222;26,3;REFLOW
05:22,50;146,2;168,2;101,6;107,9;0,0;0,0; 96;107,9;  0;222;26,4;REFLOW
05:22,75;146,2;169,3;101,4;107,9;0,0;0,0; 96;107,9;  0;222;26,4;REFLOW
05:22,00;146,2;169,3;101,3;107,9;0,0;0,0; 96;107,9;  0;222;26,4;REFLOW
05:23,25;146,2;169,3;101,2;107,9;0,0;0,0; 95;107,9;  0;249;26,4;REFLOW
05:23,50;146,2;168,2;101,2;108,1;0,0;0,0; 95;108,1;  0;255;26,3;REFLOW
05:23,75;146,2;168,2;101,1;108,1;0,0;0,0; 95;108,1;  0;246;26,3;REFLOW
05:23,00;145,1;168,2;101,1;108,1;0,0;0,0; 95;108,1;  0;246;26,3;REFLOW
05:24,25;144,0;169,3;101,1;108,2;0,0;0,0; 94;108,2;  0;255;26,4;REFLOW
05:24,50;144,0;169,3;101,1;108,3;0,0;0,0; 94;108,3;  0;255;26,3;REFLOW
05:24,75;144,0;169,3;101,1;108,4;0,0;0,0; 94;108,4;  0;255;26,4;REFLOW
05:24,00;144,0;168,2;101,1;108,6;0,0;0,0; 94;108,6;  0;255;26,4;REFLOW
05:25,25;144,0;167,1;101,1;108,6;0,0;0,0; 94;108,6;  0;255;26,4;REFLOW
05:25,50;142,9;166,0;101,1;108,6;0,0;0,0; 94;108,6;  0;255;26,4;REFLOW
05:25,75;142,9;166,0;101,1;108,6;0,0;0,0; 94;108,6;  0;255;26,4;REFLOW
05:25,00;142,9;167,1;101,1;108,6;0,0;0,0; 94;108,6;  0;255;26,4;REFLOW
05:26,25;142,9;166,0;101,1;108,6;0,0;0,0; 93;108,6;  0;255;26,4;REFLOW
05:26,50;141,8;164,9;101,1;108,6;0,0;0,0; 93;108,6;  0;255;26,4;REFLOW
05:26,75;141,8;163,8;101,1;108,6;0,0;0,0; 93;108,6;  0;255;26,4;REFLOW
05:26,00;141,8;162,7;101,1;108,6;0,0;0,0; 93;108,6;  0;255;26,4;REFLOW
05:27,25;141,8;162,7;100,9;108,6;0,0;0,0; 92;108,6;  0;255;26,4;REFLOW
05:27,50;140,7;162,7;100,8;108,5;0,0;0,0; 92;108,5;  0;255;26,4;REFLOW
05:27,75;140,7;162,7;100,6;108,5;0,0;0,0; 92;108,5;  0;255;26,4;REFLOW
05:27,00;140,7;161,6;100,4;108,4;0,0;0,0; 92;108,4;  0;255;26,4;REFLOW
05:28,25;139,6;159,4;100,3;108,2;0,0;0,0; 91;108,2;  0;255;26,4;REFLOW
05:28,50;139,6;158,3;100,1;108,1;0,0;0,0; 91;108,1;  0;255;26,4;REFLOW
05:28,75;139,6;156,1;99,9;107,9;0,0;0,0; 91;107,9;  0;255;26,4;REFLOW
05:28,00;139,6;157,2;99,5;107,8;0,0;0,0; 91;107,8;  0;255;26,5;REFLOW
05:29,25;139,6;156,1;99,3;107,6;0,0;0,0; 90;107,6;  0;255;26,3;REFLOW
05:29,50;139,6;156,1;99,0;107,4;0,0;0,0; 90;107,4;  0;255;26,4;REFLOW
05:29,75;139,6;158,3;98,8;107,3;0,0;0,0; 90;107,3;  0;255;26,4;REFLOW
05:29,00;139,6;156,1;98,6;107,1;0,0;0,0; 90;107,1;  0;255;26,4;REFLOW
05:30,25;139,6;156,1;98,4;107,1;0,0;0,0; 90;107,1;  0;255;26,3;REFLOW
05:30,50;138,5;156,1;98,3;106,9;0,0;0,0; 90;106,9;  0;255;26,3;REFLOW
05:30,75;138,0;155,6;98,1;106,9;0,0;0,0; 90;106,9;  0;255;26,4;REFLOW
05:30,00;138,5;156,1;98,0;106,9;0,0;0,0; 90;106,9;  0;255;26,3;REFLOW
05:31,25;138,5;156,1;98,0;106,8;0,0;0,0; 89;106,8;  0;255;26,4;REFLOW
05:31,50;138,5;155,0;98,0;106,8;0,0;0,0; 89;106,8;  0;255;26,4;REFLOW
05:31,75;137,4;156,1;98,0;106,6;0,0;0,0; 89;106,6;  0;255;26,4;REFLOW
05:31,00;137,4;158,3;98,0;106,6;0,0;0,0; 89;106,6;  0;255;26,4;REFLOW
05:32,25;136,3;159,4;97,9;106,4;0,0;0,0; 88;106,4;  0;255;26,4;REFLOW
05:32,50;136,3;159,4;97,6;106,1;0,0;0,0; 88;106,1;  0;255;26,4;REFLOW
05:32,75;136,3;159,4;97,5;105,8;0,0;0,0; 88;105,8;  0;255;26,4;REFLOW
05:32,00;135,2;160,5;97,2;105,6;0,0;0,0; 88;105,6;  0;255;26,4;REFLOW
05:33,25;135,2;161,6;97,1;105,4;0,0;0,0; 87;105,4;  0;255;26,4;REFLOW
05:33,50;135,2;162,7;96,8;105,3;0,0;0,0; 87;105,3;  0;255;26,5;REFLOW
05:33,75;134,1;161,6;96,6;105,2;0,0;0,0; 87;105,2;  0;255;26,4;REFLOW
05:33,00;134,1;160,5;96,4;105,1;0,0;0,0; 87;105,1;  0;255;26,4;REFLOW
05:34,25;134,1;159,4;96,2;104,9;0,0;0,0; 86;104,9;  0;255;26,4;REFLOW
05:34,50;134,1;157,2;96,0;104,8;0,0;0,0; 86;104,8;  0;255;26,4;REFLOW
05:34,75;134,1;155,0;95,8;104,6;0,0;0,0; 86;104,6;  0;255;26,4;REFLOW
05:34,00;133,0;155,0;95,6;104,5;0,0;0,0; 86;104,5;  0;255;26,4;REFLOW
05:35,25;133,0;155,0;95,4;104,3;0,0;0,0; 86;104,3;  0;255;26,4;REFLOW
05:35,50;133,0;156,1;95,3;104,2;0,0;0,0; 86;104,2;  0;255;26,4;REFLOW
05:35,75;133,0;153,9;95,2;104,1;0,0;0,0; 86;104,1;  0;255;26,4;REFLOW
05:35,00;131,9;152,8;95,1;103,9;0,0;0,0; 86;103,9;  0;255;26,4;REFLOW
05:36,25;131,9;152,8;95,0;103,6;0,0;0,0; 85;103,6;  0;255;26,3;REFLOW
05:36,50;131,9;151,7;94,8;103,4;0,0;0,0; 85;103,4;  0;255;26,3;REFLOW
05:36,75;131,9;149,5;94,7;103,1;0,0;0,0; 85;103,1;  0;255;26,4;REFLOW
05:36,00;130,8;149,5;94,6;103,0;0,0;0,0; 85;103,0;  0;255;26,5;REFLOW
05:37,25;130,8;148,4;94,4;102,8;0,0;0,0; 84;102,8;  0;255;26,4;REFLOW
05:37,50;130,8;148,4;94,3;102,8;0,0;0,0; 84;102,8;  0;255;26,4;REFLOW
05:37,75;129,7;148,4;94,1;102,7;0,0;0,0; 84;102,7;  0;255;26,4;REFLOW
05:37,00;129,7;147,3;93,9;102,6;0,0;0,0; 84;102,6;  0;255;26,4;REFLOW
05:38,25;129,7;147,3;93,7;102,4;0,0;0,0; 83;102,4;  0;255;26,4;REFLOW
05:38,50;129,7;148,4;93,5;102,2;0,0;0,0; 83;102,2;  0;255;26,4;REFLOW
05:38,75;129,7;149,5;93,3;101,9;0,0;0,0; 83;101,9;  0;255;26,4;REFLOW
05:38,00;128,6;148,4;93,0;101,8;0,0;0,0; 83;101,8;  0;255;26,4;REFLOW
05:39,25;128,1;149,0;92,9;101,8;0,0;0,0; 82;101,8;  0;255;26,4;REFLOW
05:39,50;128,6;149,5;92,6;101,8;0,0;0,0; 82;101,8;  0;255;26,4;REFLOW
05:39,75;128,1;147,9;92,4;101,8;0,0;0,0; 82;101,8;  0;255;26,4;REFLOW
05:39,00;128,1;147,9;92,1;101,6;0,0;0,0; 82;101,6;  0;255;26,4;REFLOW
05:40,25;127,5;148,4;92,0;101,5;0,0;0,0; 82;101,5;  0;255;26,4;REFLOW
05:40,50;127,0;149,0;91,9;101,4;0,0;0,0; 82;101,4;  0;255;26,4;REFLOW
05:40,75;127,5;149,5;91,8;101,1;0,0;0,0; 82;101,1;  0;255;26,4;REFLOW
05:40,00;127,5;150,6;91,6;101,0;0,0;0,0; 82;101,0;  0;255;26,4;REFLOW
05:41,25;125,9;150,1;91,6;100,9;0,0;0,0; 81;100,9;  0;255;26,4;REFLOW
05:41,50;126,4;150,6;91,4;100,8;0,0;0,0; 81;100,8;  0;255;26,4;REFLOW
05:41,75;125,9;150,1;91,3;100,7;0,0;0,0; 81;100,7;  0;255;26,4;REFLOW
05:41,00;125,9;149,0;91,2;100,7;0,0;0,0; 81;100,7;  0;255;26,4;REFLOW
05:42,25;125,3;148,4;91,1;100,5;0,0;0,0; 80;100,5;  0;255;26,4;REFLOW
05:42,50;125,3;149,5;91,0;100,5;0,0;0,0; 80;100,5;  0;255;26,4;REFLOW
05:42,75;125,3;149,5;91,0;100,4;0,0;0,0; 80;100,4;  0;255;26,5;REFLOW
05:42,00;124,8;147,9;90,8;100,2;0,0;0,0; 80;100,2;  0;255;26,4;REFLOW
05:43,25;125,3;148,4;90,6;100,0;0,0;0,0; 79;100,0;  0;255;26,4;REFLOW
05:43,50;124,2;149,5;90,3;99,8;0,0;0,0; 79;99,8;  0;255;26,4;REFLOW
05:43,75;123,7;147,9;90,0;99,6;0,0;0,0; 79;99,6;  0;255;26,4;REFLOW
05:43,00;123,7;147,9;89,9;99,5;0,0;0,0; 79;99,5;  0;255;26,4;REFLOW
05:44,25;124,2;148,4;89,6;99,3;0,0;0,0; 78;99,3;  0;255;26,4;REFLOW
05:44,50;124,2;148,4;89,4;99,1;0,0;0,0; 78;99,1;  0;255;26,4;REFLOW
05:44,75;124,2;148,4;89,0;98,9;0,0;0,0; 78;98,9;  0;255;26,5;REFLOW
05:44,00;123,1;148,4;88,8;98,7;0,0;0,0; 78;98,7;  0;255;26,4;REFLOW
05:45,25;123,1;149,5;88,5;98,4;0,0;0,0; 78;98,4;  0;255;26,4;REFLOW
05:45,50;123,1;149,5;88,3;98,3;0,0;0,0; 78;98,3;  0;255;26,3;REFLOW
05:45,75;123,1;147,3;88,1;98,1;0,0;0,0; 78;98,1;  0;255;26,4;REFLOW
05:45,00;123,1;147,3;87,9;98,1;0,0;0,0; 78;98,1;  0;255;26,3;REFLOW
05:46,25;123,1;147,3;87,8;98,1;0,0;0,0; 77;98,1;  0;255;26,4;REFLOW
05:46,50;123,1;147,3;87,6;98,1;0,0;0,0; 77;98,1;  0;255;26,6;REFLOW
05:46,75;123,1;147,3;87,5;97,9;0,0;0,0; 77;97,9;  0;255;26,4;REFLOW
05:46,00;121,5;145,7;87,3;97,9;0,0;0,0; 77;97,9;  0;255;26,4;REFLOW
05:47,25;122,0;145,1;87,2;97,8;0,0;0,0; 76;97,8;  0;255;26,4;REFLOW
05:47,50;122,0;145,1;87,1;97,7;0,0;0,0; 76;97,7;  0;255;26,5;REFLOW
05:47,75;122,0;145,1;86,9;97,5;0,0;0,0; 76;97,5;  0;255;26,4;REFLOW
05:47,00;122,0;144,0;86,8;97,4;0,0;0,0; 76;97,4;  0;255;26,4;REFLOW
05:48,25;122,0;144,0;86,6;97,2;0,0;0,0; 75;97,2;  0;255;26,4;REFLOW
05:48,50;122,0;142,9;86,4;97,1;0,0;0,0; 75;97,1;  0;255;26,5;REFLOW
05:48,75;122,0;141,8;86,3;96,9;0,0;0,0; 75;96,9;  0;255;26,4;REFLOW
